Age,Hours_Per_Week,Work_Life_Balance_Score,Average_Salary,Social_Isolation_Score,Burnout_Level,Physical_Issue_Count,Gender_Female,Work_Arrangement_Onsite,Industry_Professional Services,Work_Arrangement_Hybrid,Region_South America,Industry_Technology,Region_Africa,Region_Europe
54,61,3,70.0,2,2,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
27,57,3,70.0,3,0,2,1.0,0.0,False,1.0,1.0,False,0.0,0.0
30,36,3,70.0,3,2,3,0.0,1.0,True,0.0,0.0,False,0.0,1.0
45,62,3,70.0,5,0,1,1.0,1.0,True,0.0,0.0,False,0.0,0.0
42,61,4,90.0,3,1,3,1.0,1.0,False,0.0,0.0,False,0.0,0.0
51,54,1,110.0,1,1,3,1.0,1.0,True,0.0,0.0,False,0.0,1.0
25,50,5,90.0,2,2,2,0.0,1.0,False,0.0,1.0,False,0.0,0.0
34,39,1,110.0,3,1,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
55,49,1,50.0,2,0,2,1.0,0.0,False,0.0,0.0,False,0.0,0.0
28,53,2,50.0,3,0,1,1.0,0.0,True,1.0,0.0,False,0.0,1.0
24,51,4,120.0,3,2,2,0.0,1.0,False,0.0,0.0,True,1.0,0.0
34,42,4,70.0,4,0,1,0.0,0.0,False,1.0,0.0,True,0.0,0.0
56,60,3,90.0,4,2,3,0.0,1.0,False,0.0,1.0,False,0.0,0.0
65,49,3,90.0,5,0,4,0.0,0.0,False,1.0,0.0,False,1.0,0.0
46,56,2,70.0,4,2,3,0.0,0.0,False,1.0,0.0,False,1.0,0.0
53,61,2,110.0,2,0,1,0.0,0.0,False,1.0,1.0,False,0.0,0.0
32,48,3,90.0,2,1,1,0.0,1.0,True,0.0,0.0,False,0.0,0.0
49,45,4,90.0,1,2,4,1.0,1.0,False,0.0,0.0,False,0.0,1.0
33,60,3,50.0,1,0,1,1.0,1.0,True,0.0,0.0,False,1.0,0.0
54,37,2,50.0,1,1,1,0.0,1.0,False,0.0,1.0,False,0.0,0.0
44,37,4,120.0,5,1,1,0.0,0.0,False,0.0,0.0,True,0.0,0.0
38,49,1,70.0,3,2,2,1.0,1.0,False,0.0,0.0,False,0.0,1.0
52,65,3,70.0,3,0,1,0.0,0.0,False,0.0,0.0,True,0.0,0.0
40,50,2,110.0,1,2,2,0.0,1.0,False,0.0,1.0,True,0.0,0.0
45,43,1,90.0,4,0,2,1.0,0.0,False,0.0,0.0,True,0.0,0.0
30,65,3,90.0,1,0,2,0.0,1.0,True,0.0,1.0,False,0.0,0.0
36,45,3,50.0,2,0,3,0.0,0.0,False,1.0,1.0,True,0.0,0.0
24,36,2,70.0,1,2,4,0.0,0.0,False,1.0,0.0,False,0.0,0.0
23,47,2,110.0,2,1,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
32,60,4,90.0,4,0,1,0.0,0.0,False,1.0,0.0,False,0.0,0.0
33,62,1,90.0,5,2,3,0.0,0.0,False,1.0,0.0,False,0.0,0.0
65,47,3,90.0,2,2,2,0.0,1.0,False,0.0,0.0,False,1.0,0.0
23,38,2,120.0,1,0,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
58,60,4,110.0,2,0,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
39,58,1,50.0,3,2,1,0.0,0.0,False,1.0,0.0,False,0.0,0.0
46,44,2,70.0,3,1,3,1.0,1.0,False,0.0,1.0,False,0.0,0.0
47,42,3,50.0,3,2,4,0.0,1.0,False,0.0,0.0,False,0.0,0.0
30,48,5,70.0,1,1,2,0.0,1.0,True,0.0,0.0,False,0.0,0.0
37,56,3,70.0,4,0,3,1.0,0.0,False,0.0,0.0,True,0.0,1.0
24,64,3,70.0,1,0,3,1.0,0.0,False,1.0,0.0,False,0.0,0.0
24,65,5,70.0,2,2,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
28,46,5,120.0,2,2,1,0.0,0.0,False,1.0,1.0,False,0.0,0.0
33,50,3,110.0,2,0,2,0.0,1.0,True,0.0,0.0,False,0.0,0.0
51,40,3,90.0,2,2,3,0.0,1.0,False,0.0,1.0,False,0.0,0.0
32,56,2,50.0,2,1,4,0.0,0.0,False,1.0,0.0,True,0.0,0.0
63,39,4,110.0,4,0,1,1.0,0.0,False,1.0,0.0,True,0.0,0.0
23,48,1,90.0,3,0,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
39,44,5,70.0,5,0,2,0.0,0.0,True,1.0,0.0,False,1.0,0.0
53,47,3,50.0,1,0,1,1.0,1.0,False,0.0,1.0,False,0.0,0.0
34,45,5,70.0,4,0,1,1.0,0.0,False,1.0,0.0,False,0.0,0.0
22,41,2,70.0,3,2,3,0.0,1.0,False,0.0,0.0,False,1.0,0.0
33,41,4,50.0,3,2,3,0.0,1.0,False,0.0,0.0,False,0.0,0.0
49,63,5,110.0,3,2,3,1.0,1.0,False,0.0,0.0,False,0.0,0.0
29,52,4,70.0,2,1,1,1.0,1.0,True,0.0,0.0,False,0.0,0.0
56,56,5,50.0,4,1,2,0.0,0.0,True,1.0,0.0,False,0.0,0.0
54,41,3,110.0,3,1,3,0.0,1.0,False,0.0,0.0,False,0.0,0.0
44,59,3,50.0,2,1,3,0.0,1.0,False,0.0,0.0,False,0.0,0.0
65,54,3,90.0,1,2,2,1.0,1.0,False,0.0,0.0,True,0.0,0.0
52,54,1,110.0,4,2,2,0.0,0.0,False,1.0,1.0,False,0.0,0.0
41,57,2,120.0,3,2,4,1.0,1.0,True,0.0,1.0,False,0.0,0.0
52,46,1,70.0,3,0,1,1.0,0.0,True,1.0,0.0,False,0.0,0.0
56,65,5,110.0,3,1,2,1.0,1.0,True,0.0,0.0,False,0.0,0.0
26,38,4,90.0,1,0,5,0.0,0.0,False,0.0,0.0,False,0.0,0.0
39,60,2,50.0,2,2,2,0.0,0.0,False,1.0,0.0,True,0.0,1.0
34,56,4,70.0,4,0,2,1.0,0.0,False,1.0,1.0,True,0.0,0.0
46,44,2,50.0,2,2,2,0.0,1.0,True,0.0,0.0,False,0.0,0.0
51,57,5,110.0,2,1,1,0.0,1.0,True,0.0,0.0,False,0.0,0.0
62,52,1,90.0,5,2,1,1.0,1.0,False,0.0,0.0,False,1.0,0.0
28,39,5,110.0,1,1,3,0.0,1.0,False,0.0,0.0,False,0.0,0.0
49,44,4,50.0,3,2,1,1.0,1.0,False,0.0,0.0,False,1.0,0.0
45,52,2,90.0,2,0,1,1.0,1.0,True,0.0,1.0,False,0.0,0.0
40,36,5,90.0,1,2,1,1.0,1.0,False,0.0,1.0,False,0.0,0.0
30,42,3,50.0,4,2,1,0.0,0.0,False,1.0,0.0,True,1.0,0.0
27,47,3,70.0,1,0,3,1.0,1.0,False,0.0,0.0,False,0.0,0.0
49,51,1,90.0,1,1,2,0.0,1.0,False,0.0,0.0,False,0.0,1.0
39,46,3,70.0,2,2,2,0.0,1.0,True,0.0,0.0,False,0.0,0.0
24,47,2,70.0,3,1,1,0.0,0.0,False,0.0,0.0,True,0.0,0.0
46,42,3,90.0,1,0,3,1.0,1.0,False,0.0,0.0,False,0.0,0.0
60,50,2,120.0,3,2,1,0.0,0.0,False,1.0,0.0,False,0.0,0.0
61,37,5,90.0,5,0,2,1.0,0.0,False,0.0,0.0,False,0.0,1.0
29,56,3,50.0,3,1,2,1.0,0.0,False,0.0,1.0,False,0.0,0.0
22,58,3,50.0,5,2,4,0.0,1.0,False,0.0,0.0,False,0.0,0.0
52,56,2,70.0,3,0,2,0.0,0.0,False,1.0,0.0,True,1.0,0.0
28,44,3,90.0,3,1,1,1.0,1.0,True,0.0,1.0,False,0.0,0.0
34,64,3,70.0,2,0,3,1.0,1.0,False,0.0,0.0,True,0.0,0.0
32,61,5,70.0,2,1,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
23,53,3,90.0,1,0,3,1.0,0.0,False,0.0,1.0,True,0.0,0.0
64,63,1,90.0,5,2,2,0.0,0.0,False,0.0,0.0,False,0.0,0.0
28,62,2,50.0,2,1,2,1.0,0.0,False,1.0,0.0,True,0.0,0.0
33,64,1,50.0,2,2,1,0.0,1.0,False,0.0,0.0,False,0.0,1.0
58,51,1,50.0,2,2,4,1.0,0.0,False,1.0,0.0,True,0.0,0.0
41,62,3,70.0,5,2,1,1.0,0.0,True,0.0,0.0,False,1.0,0.0
38,64,3,110.0,2,0,2,0.0,0.0,False,1.0,0.0,False,0.0,0.0
64,60,4,110.0,3,2,2,0.0,0.0,False,1.0,0.0,True,0.0,1.0
48,57,3,90.0,3,2,2,1.0,0.0,False,0.0,0.0,False,0.0,0.0
44,59,1,90.0,3,2,1,0.0,1.0,False,0.0,1.0,False,0.0,0.0
41,57,4,70.0,3,2,2,1.0,0.0,False,0.0,0.0,False,1.0,0.0
41,63,5,70.0,4,2,2,0.0,0.0,False,1.0,0.0,False,0.0,1.0
49,47,1,50.0,2,2,3,0.0,0.0,False,0.0,0.0,False,0.0,1.0
47,50,3,70.0,3,0,1,0.0,1.0,True,0.0,0.0,False,0.0,0.0
52,64,4,110.0,2,1,3,1.0,1.0,False,0.0,0.0,False,1.0,0.0
31,36,3,70.0,3,2,3,0.0,0.0,False,1.0,0.0,False,0.0,0.0
45,57,5,70.0,4,2,1,0.0,0.0,False,0.0,0.0,True,0.0,1.0
26,41,4,70.0,3,1,4,0.0,1.0,True,0.0,0.0,False,0.0,0.0
22,60,4,70.0,2,1,1,0.0,1.0,False,0.0,0.0,False,0.0,0.0
44,36,2,70.0,5,2,2,1.0,0.0,False,0.0,0.0,False,0.0,1.0
44,49,3,90.0,3,2,3,1.0,1.0,True,0.0,0.0,False,0.0,0.0
37,51,3,70.0,2,0,1,0.0,1.0,True,0.0,0.0,False,0.0,1.0
23,60,5,90.0,4,0,4,1.0,1.0,False,0.0,0.0,True,0.0,0.0
59,65,4,70.0,1,2,2,0.0,1.0,False,0.0,0.0,False,0.0,1.0
32,56,5,70.0,3,1,1,1.0,1.0,True,0.0,1.0,False,0.0,0.0
32,48,2,90.0,3,0,2,1.0,0.0,False,1.0,0.0,False,0.0,1.0
35,47,2,50.0,2,2,3,1.0,0.0,False,1.0,1.0,False,0.0,0.0
62,42,4,90.0,4,2,2,1.0,0.0,True,1.0,0.0,False,0.0,0.0
33,40,4,50.0,1,1,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
39,56,4,90.0,3,2,2,0.0,1.0,False,0.0,0.0,False,0.0,1.0
52,44,3,70.0,1,1,4,0.0,1.0,False,0.0,0.0,False,0.0,1.0
32,65,1,110.0,1,1,2,0.0,1.0,True,0.0,0.0,False,0.0,0.0
47,64,1,110.0,2,1,1,1.0,1.0,False,0.0,0.0,False,0.0,1.0
47,61,4,70.0,2,0,3,0.0,0.0,False,1.0,1.0,True,0.0,0.0
31,50,4,90.0,5,0,3,1.0,0.0,False,0.0,0.0,True,0.0,0.0
52,50,5,110.0,3,2,1,0.0,1.0,True,0.0,0.0,False,0.0,1.0
65,53,2,70.0,3,0,1,1.0,0.0,True,0.0,0.0,False,1.0,0.0
57,64,4,70.0,1,0,2,1.0,1.0,False,0.0,0.0,False,1.0,0.0
51,51,3,70.0,4,0,2,0.0,0.0,True,0.0,0.0,False,1.0,0.0
56,40,1,90.0,3,0,2,1.0,0.0,False,0.0,0.0,True,0.0,1.0
37,50,4,110.0,3,0,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
60,64,1,70.0,2,0,1,1.0,1.0,False,0.0,0.0,False,0.0,0.0
22,58,3,110.0,1,0,2,1.0,0.0,False,1.0,1.0,False,0.0,0.0
60,51,3,90.0,3,0,3,0.0,0.0,False,1.0,0.0,False,0.0,0.0
26,39,1,90.0,4,2,2,0.0,0.0,False,0.0,0.0,True,0.0,1.0
28,54,2,70.0,5,2,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
53,59,3,90.0,1,0,2,0.0,0.0,False,1.0,0.0,False,1.0,0.0
53,50,3,70.0,5,2,1,0.0,1.0,True,0.0,1.0,False,0.0,0.0
60,59,3,90.0,5,0,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
42,55,1,120.0,4,0,2,1.0,1.0,True,0.0,1.0,False,0.0,0.0
42,35,2,50.0,2,0,2,1.0,0.0,False,1.0,0.0,False,0.0,0.0
38,64,1,120.0,3,2,1,0.0,0.0,False,1.0,0.0,False,1.0,0.0
54,42,3,90.0,2,0,2,0.0,1.0,False,0.0,0.0,False,0.0,1.0
41,63,3,90.0,2,0,2,0.0,0.0,False,0.0,0.0,False,1.0,0.0
40,45,2,70.0,2,1,2,1.0,1.0,False,0.0,0.0,False,0.0,1.0
52,37,1,50.0,3,1,3,1.0,1.0,False,0.0,1.0,False,0.0,0.0
47,40,3,50.0,4,2,2,1.0,0.0,True,0.0,0.0,False,1.0,0.0
57,38,5,50.0,2,2,2,1.0,0.0,False,1.0,0.0,False,0.0,0.0
58,58,3,90.0,1,2,1,0.0,0.0,False,1.0,0.0,False,0.0,0.0
36,43,3,90.0,5,0,3,1.0,0.0,True,0.0,0.0,False,0.0,0.0
39,46,3,90.0,3,0,2,1.0,0.0,False,1.0,0.0,True,0.0,0.0
61,36,3,70.0,3,2,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
28,63,5,50.0,2,0,1,1.0,0.0,False,1.0,1.0,False,0.0,0.0
31,57,3,110.0,2,2,1,0.0,1.0,True,0.0,0.0,False,0.0,1.0
63,63,3,50.0,3,0,2,1.0,1.0,True,0.0,0.0,False,0.0,0.0
41,57,4,70.0,3,1,2,1.0,1.0,True,0.0,0.0,False,1.0,0.0
59,47,2,90.0,3,2,2,1.0,1.0,False,0.0,0.0,False,1.0,0.0
64,54,2,70.0,3,0,1,1.0,0.0,False,1.0,0.0,True,0.0,0.0
64,57,5,120.0,3,2,1,0.0,0.0,False,1.0,0.0,True,0.0,0.0
55,48,2,110.0,1,2,2,0.0,0.0,False,1.0,0.0,False,0.0,0.0
65,49,4,90.0,2,1,2,0.0,1.0,True,0.0,0.0,False,0.0,1.0
28,60,3,120.0,4,2,2,0.0,0.0,False,0.0,0.0,False,0.0,1.0
31,41,2,50.0,2,2,3,0.0,0.0,False,1.0,0.0,True,1.0,0.0
48,50,3,70.0,2,2,1,0.0,1.0,False,0.0,0.0,False,1.0,0.0
53,58,4,50.0,4,1,1,0.0,0.0,False,0.0,0.0,True,1.0,0.0
51,38,3,110.0,1,0,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
26,55,3,110.0,1,1,2,1.0,1.0,False,0.0,0.0,False,0.0,1.0
29,42,3,90.0,4,2,2,0.0,0.0,False,0.0,0.0,True,0.0,1.0
65,47,4,110.0,2,1,2,1.0,0.0,False,1.0,0.0,False,0.0,0.0
56,40,5,90.0,3,2,3,1.0,0.0,True,1.0,0.0,False,0.0,0.0
52,35,3,90.0,2,2,3,1.0,1.0,False,0.0,1.0,False,0.0,0.0
26,55,3,90.0,2,1,2,0.0,1.0,False,0.0,0.0,True,1.0,0.0
54,45,4,120.0,1,2,1,0.0,0.0,True,1.0,0.0,False,0.0,1.0
64,55,3,90.0,2,0,2,0.0,1.0,False,0.0,1.0,False,0.0,0.0
30,45,2,70.0,3,0,2,0.0,0.0,False,1.0,0.0,True,0.0,1.0
51,56,2,110.0,2,2,3,1.0,1.0,False,0.0,0.0,False,0.0,1.0
38,42,4,120.0,1,1,1,0.0,1.0,False,0.0,0.0,False,0.0,0.0
27,42,3,50.0,4,0,2,0.0,0.0,False,0.0,0.0,True,0.0,0.0
32,49,3,90.0,1,0,4,1.0,0.0,False,1.0,0.0,False,0.0,0.0
48,51,2,120.0,2,0,2,1.0,1.0,False,0.0,1.0,False,0.0,0.0
62,35,3,50.0,5,2,1,0.0,0.0,False,1.0,0.0,False,0.0,1.0
34,62,3,110.0,2,0,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
31,50,4,70.0,2,1,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
28,36,2,90.0,2,0,3,1.0,0.0,True,0.0,0.0,False,0.0,0.0
54,57,1,110.0,3,2,1,0.0,0.0,True,1.0,0.0,False,0.0,0.0
33,46,3,90.0,4,2,3,0.0,1.0,False,0.0,1.0,False,0.0,0.0
61,39,2,90.0,1,2,1,1.0,0.0,True,1.0,0.0,False,0.0,0.0
43,65,3,70.0,2,2,1,0.0,1.0,False,0.0,1.0,False,0.0,0.0
54,53,2,90.0,1,0,1,1.0,0.0,False,0.0,0.0,True,0.0,0.0
30,65,3,70.0,1,1,2,0.0,1.0,False,0.0,0.0,True,0.0,0.0
36,61,4,120.0,2,0,3,0.0,0.0,False,1.0,0.0,True,0.0,0.0
43,50,3,50.0,5,2,1,0.0,0.0,False,0.0,1.0,True,0.0,0.0
43,65,3,50.0,4,1,2,0.0,0.0,False,1.0,0.0,False,0.0,0.0
24,44,2,70.0,2,1,2,1.0,0.0,False,1.0,0.0,True,0.0,0.0
39,43,4,90.0,4,2,2,1.0,0.0,True,0.0,0.0,False,0.0,0.0
45,55,3,70.0,2,0,4,1.0,1.0,True,0.0,0.0,False,0.0,0.0
28,58,4,50.0,4,0,2,0.0,0.0,True,1.0,0.0,False,0.0,0.0
32,57,5,110.0,1,2,1,1.0,1.0,False,0.0,0.0,True,0.0,0.0
43,45,3,90.0,2,2,3,1.0,0.0,False,0.0,0.0,True,0.0,0.0
57,59,2,70.0,1,2,1,0.0,1.0,False,0.0,0.0,False,0.0,0.0
48,59,4,90.0,3,1,2,0.0,0.0,False,1.0,0.0,False,0.0,0.0
43,65,5,90.0,2,2,2,1.0,1.0,True,0.0,1.0,False,0.0,0.0
56,52,3,120.0,2,0,2,0.0,0.0,False,1.0,0.0,False,0.0,1.0
24,58,3,70.0,4,2,1,0.0,1.0,True,0.0,1.0,False,0.0,0.0
46,64,1,70.0,3,1,2,0.0,1.0,False,0.0,0.0,False,1.0,0.0
48,56,2,70.0,3,2,3,0.0,1.0,False,0.0,1.0,False,0.0,0.0
54,37,4,90.0,4,1,2,1.0,0.0,False,1.0,0.0,False,0.0,0.0
43,62,3,110.0,4,2,2,0.0,0.0,False,0.0,1.0,False,0.0,0.0
43,56,3,90.0,4,2,2,1.0,0.0,False,1.0,1.0,False,0.0,0.0
36,35,3,50.0,1,1,2,0.0,1.0,False,0.0,1.0,False,0.0,0.0
48,54,1,90.0,2,0,1,0.0,0.0,False,1.0,1.0,False,0.0,0.0
65,61,3,70.0,3,0,2,0.0,0.0,False,1.0,0.0,False,0.0,1.0
49,43,3,70.0,2,1,4,0.0,1.0,False,0.0,0.0,False,0.0,0.0
58,56,2,50.0,1,0,1,0.0,1.0,False,0.0,0.0,False,0.0,0.0
62,52,3,70.0,2,0,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
46,40,2,110.0,2,2,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
62,51,1,50.0,3,1,1,1.0,0.0,False,1.0,0.0,True,0.0,1.0
61,42,2,90.0,2,0,1,0.0,1.0,True,0.0,0.0,False,0.0,0.0
24,50,2,70.0,2,0,1,0.0,1.0,False,0.0,0.0,False,0.0,0.0
52,63,2,70.0,1,1,1,1.0,1.0,False,0.0,0.0,False,0.0,1.0
48,40,1,50.0,3,0,2,0.0,0.0,True,1.0,1.0,False,0.0,0.0
46,63,5,90.0,3,0,3,0.0,0.0,False,0.0,0.0,False,0.0,0.0
61,55,4,90.0,2,0,2,1.0,0.0,True,0.0,0.0,False,0.0,0.0
27,49,3,90.0,5,2,2,1.0,1.0,False,0.0,0.0,False,1.0,0.0
41,40,5,50.0,3,0,1,0.0,1.0,False,0.0,0.0,True,1.0,0.0
52,54,4,90.0,2,0,3,0.0,0.0,False,1.0,0.0,False,0.0,0.0
64,51,1,70.0,2,2,1,0.0,0.0,False,1.0,0.0,False,0.0,0.0
63,47,2,110.0,3,0,5,1.0,0.0,False,0.0,0.0,False,0.0,1.0
35,36,3,50.0,5,1,2,0.0,0.0,False,1.0,0.0,False,0.0,0.0
62,44,2,90.0,2,0,1,0.0,1.0,False,0.0,0.0,False,0.0,0.0
54,55,4,90.0,4,1,2,0.0,0.0,False,0.0,0.0,False,0.0,0.0
48,52,3,50.0,3,0,1,0.0,1.0,False,0.0,0.0,False,1.0,0.0
27,63,1,50.0,2,0,1,0.0,1.0,False,0.0,1.0,False,0.0,0.0
47,41,3,70.0,4,1,1,1.0,0.0,False,1.0,1.0,False,0.0,0.0
36,60,4,110.0,3,1,1,1.0,0.0,True,1.0,0.0,False,0.0,0.0
62,60,3,50.0,2,2,2,1.0,1.0,True,0.0,0.0,False,0.0,0.0
22,65,2,70.0,3,2,1,0.0,0.0,False,0.0,0.0,False,0.0,0.0
45,49,3,70.0,4,2,2,0.0,0.0,False,0.0,0.0,False,0.0,0.0
40,53,4,90.0,3,0,1,0.0,0.0,False,1.0,0.0,False,0.0,0.0
49,59,4,90.0,4,0,2,0.0,0.0,False,1.0,0.0,False,0.0,0.0
23,61,2,90.0,4,1,1,0.0,0.0,False,0.0,0.0,True,0.0,0.0
62,57,1,120.0,2,1,2,1.0,1.0,False,0.0,0.0,False,1.0,0.0
58,59,4,70.0,2,1,1,1.0,0.0,True,1.0,1.0,False,0.0,0.0
59,51,2,70.0,3,0,1,0.0,0.0,False,0.0,0.0,False,1.0,0.0
31,49,1,90.0,1,1,3,0.0,1.0,False,0.0,0.0,True,0.0,1.0
47,63,3,50.0,3,0,2,0.0,0.0,False,1.0,0.0,True,1.0,0.0
35,52,4,110.0,4,0,2,1.0,0.0,False,0.0,0.0,False,0.0,0.0
33,56,3,110.0,3,0,2,1.0,0.0,False,1.0,0.0,True,0.0,1.0
42,58,3,90.0,1,2,2,1.0,1.0,False,0.0,1.0,False,0.0,0.0
62,48,2,90.0,3,2,5,0.0,1.0,True,0.0,0.0,False,0.0,0.0
31,47,1,90.0,2,1,3,0.0,0.0,False,1.0,0.0,False,0.0,0.0
65,52,2,50.0,5,0,1,0.0,0.0,False,0.0,0.0,False,1.0,0.0
40,38,2,110.0,1,2,2,0.0,0.0,False,1.0,0.0,False,0.0,0.0
34,62,5,110.0,5,1,2,0.0,1.0,False,0.0,0.0,True,1.0,0.0
29,56,2,70.0,3,2,2,0.0,0.0,False,1.0,0.0,False,0.0,0.0
50,49,4,50.0,3,2,2,1.0,0.0,False,0.0,0.0,False,0.0,1.0
51,53,5,70.0,4,0,1,0.0,0.0,False,1.0,0.0,True,0.0,0.0
39,60,1,50.0,1,2,3,1.0,1.0,False,0.0,1.0,False,0.0,0.0
27,63,2,90.0,3,2,1,1.0,0.0,False,1.0,1.0,False,0.0,0.0
63,59,5,110.0,2,2,4,1.0,1.0,False,0.0,1.0,False,0.0,0.0
42,49,3,70.0,3,0,1,0.0,0.0,False,0.0,0.0,True,0.0,0.0
64,41,4,70.0,2,0,2,1.0,0.0,False,1.0,0.0,False,0.0,0.0
25,49,3,70.0,5,1,2,0.0,0.0,False,0.0,0.0,False,0.0,0.0
45,46,4,90.0,3,2,2,0.0,1.0,False,0.0,0.0,True,0.0,1.0
32,56,1,90.0,2,2,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
44,53,2,50.0,3,2,1,1.0,1.0,False,0.0,1.0,False,0.0,0.0
32,65,3,90.0,3,2,1,0.0,1.0,False,0.0,0.0,False,1.0,0.0
40,46,2,70.0,2,2,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
31,40,5,110.0,3,2,1,1.0,1.0,True,0.0,0.0,False,0.0,0.0
61,46,5,90.0,2,2,2,1.0,0.0,True,1.0,0.0,False,0.0,0.0
33,64,2,110.0,4,0,3,1.0,0.0,False,0.0,1.0,False,0.0,0.0
64,50,2,120.0,4,2,2,1.0,0.0,False,1.0,0.0,False,0.0,1.0
30,61,3,90.0,3,0,1,0.0,0.0,False,1.0,0.0,False,0.0,0.0
47,57,2,90.0,4,2,3,1.0,0.0,False,0.0,0.0,False,0.0,0.0
36,53,1,50.0,2,1,2,0.0,1.0,True,0.0,1.0,False,0.0,0.0
42,43,2,120.0,2,2,2,0.0,0.0,False,1.0,1.0,False,0.0,0.0
32,55,1,70.0,4,2,2,0.0,0.0,False,0.0,0.0,False,0.0,0.0
50,35,3,70.0,3,1,1,0.0,0.0,False,1.0,0.0,False,0.0,1.0
59,43,4,70.0,1,0,1,1.0,1.0,False,0.0,1.0,True,0.0,0.0
50,47,2,70.0,4,2,3,1.0,1.0,True,0.0,0.0,False,1.0,0.0
46,62,3,70.0,2,1,3,1.0,1.0,True,0.0,0.0,False,0.0,0.0
56,49,4,90.0,3,1,2,0.0,0.0,False,1.0,0.0,True,0.0,0.0
33,60,2,70.0,3,0,1,1.0,1.0,False,0.0,0.0,False,0.0,0.0
60,60,2,110.0,2,2,2,0.0,0.0,False,1.0,0.0,True,0.0,0.0
46,47,1,110.0,2,2,3,0.0,0.0,False,1.0,0.0,True,0.0,0.0
62,46,4,90.0,3,1,2,1.0,0.0,False,1.0,0.0,False,0.0,0.0
64,35,3,90.0,2,2,4,0.0,0.0,False,1.0,1.0,False,0.0,0.0
60,37,2,90.0,1,2,2,1.0,1.0,False,0.0,1.0,False,0.0,0.0
45,52,3,70.0,4,0,4,1.0,1.0,False,0.0,0.0,False,0.0,1.0
62,59,1,50.0,2,1,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
62,45,1,90.0,2,1,2,1.0,1.0,False,0.0,1.0,False,0.0,0.0
28,58,3,110.0,3,1,3,0.0,1.0,True,0.0,0.0,False,0.0,0.0
32,56,3,50.0,2,0,2,0.0,1.0,True,0.0,0.0,False,1.0,0.0
45,62,4,90.0,3,2,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
36,36,3,70.0,2,2,2,0.0,1.0,False,0.0,0.0,True,1.0,0.0
52,58,3,110.0,4,1,3,1.0,1.0,False,0.0,1.0,False,0.0,0.0
30,62,5,70.0,2,2,2,1.0,1.0,True,0.0,0.0,False,0.0,0.0
50,37,2,70.0,1,2,1,1.0,1.0,False,0.0,0.0,False,1.0,0.0
60,48,3,50.0,3,0,3,1.0,0.0,False,0.0,0.0,True,0.0,0.0
39,55,4,110.0,4,0,2,1.0,0.0,False,1.0,1.0,False,0.0,0.0
63,50,4,70.0,2,2,3,1.0,0.0,False,1.0,0.0,True,0.0,0.0
53,61,4,90.0,1,0,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
35,50,5,90.0,4,2,2,0.0,0.0,False,1.0,0.0,False,0.0,0.0
24,52,4,70.0,1,0,2,1.0,0.0,False,0.0,0.0,False,1.0,0.0
61,54,3,70.0,4,2,1,1.0,1.0,False,0.0,0.0,False,1.0,0.0
36,65,1,90.0,3,0,2,1.0,0.0,False,0.0,0.0,False,1.0,0.0
37,36,2,50.0,2,2,3,0.0,0.0,False,1.0,0.0,False,0.0,0.0
59,56,1,70.0,4,2,3,1.0,0.0,False,1.0,0.0,True,0.0,0.0
25,41,3,50.0,1,1,2,0.0,0.0,False,1.0,0.0,True,0.0,0.0
28,41,3,50.0,1,1,2,0.0,0.0,False,0.0,0.0,True,0.0,0.0
59,45,5,50.0,3,2,3,0.0,0.0,True,0.0,0.0,False,1.0,0.0
43,37,1,90.0,2,0,3,0.0,1.0,False,0.0,0.0,False,0.0,0.0
60,64,1,50.0,2,2,2,0.0,0.0,True,1.0,1.0,False,0.0,0.0
58,55,4,90.0,2,0,2,0.0,0.0,False,1.0,0.0,False,1.0,0.0
50,45,4,50.0,4,1,2,1.0,1.0,False,0.0,0.0,False,0.0,1.0
23,64,3,70.0,3,1,1,0.0,1.0,False,0.0,0.0,False,1.0,0.0
33,59,2,90.0,1,2,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
29,35,2,50.0,3,2,4,0.0,1.0,False,0.0,0.0,False,0.0,0.0
37,45,2,120.0,3,1,2,1.0,1.0,False,0.0,1.0,False,0.0,0.0
